age,poverty_ratio,bmi,height_cm,gender_Male,ethnicity_Non-Hispanic Asian,ethnicity_Non-Hispanic Black,ethnicity_Non-Hispanic White,ethnicity_Other Hispanic,ethnicity_Other/Multi-Racial,education_College graduate+,education_High school/GED,education_Some college,marital_status_Living with partner,marital_status_Married,marital_status_Never married,marital_status_Widowed,bmi_category_Obese,bmi_category_Overweight,age_group_45-59,age_group_60-74,age_group_75+
1.653586207004367,-0.4768171729685265,-0.099430834908505,-0.6521909678648218,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
-1.0111446656921237,-0.5703529899184654,-1.2220994601728696,-0.9534835903614272,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.0866221915370284,1.443784935070216,-0.345870289234829,-0.9133112406952124,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
1.653586207004367,-0.0714952995187918,0.7083429320500007,0.1010405883766915,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1
-1.2946266734257927,0.2091121513310242,0.0100978114587495,0.4023332108732969,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
-0.9544482641453896,-0.5079957786185062,0.2839194273768872,-0.3910706950344311,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
-1.6915014842529297,-0.9881463056281918,-1.4137745913155657,0.7437981830361169,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.6897473807098916,-0.221152606638694,-0.2911059660512016,0.161299112876012,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
-0.8977518625986559,1.1195274363104282,0.8452537400090694,-1.1543453386924971,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
1.3134077977239638,1.531085030890159,-0.60600082435706,-0.7626649294469099,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
0.7464437822566254,0.0594548442111223,0.941091305580418,1.5673313511935036,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
-0.2173950440378498,-1.2126322663080449,-1.2494816217646834,0.5831087843712612,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
-1.2946266734257927,-1.5867755341077998,0.4071391545400489,-1.10412990160973,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
1.1433185930837624,1.531085030890159,-0.6196919051529666,-0.96352667777798,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
0.0093905621490854,-1.0130891901481756,-0.6744562283365944,0.5831087843712612,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.653586207004367,-0.8634318830282735,0.8589448208049765,-1.867404545267796,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1
0.2361761683360208,-1.2001608240480528,0.1743907810096325,-0.742578754613804,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
-0.0473058393976483,-0.7075388547783755,0.6809607704581865,-0.8430096287793392,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
-0.6142698548649868,-0.6140030378284367,0.2976105081727943,-1.0840437267766212,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
0.8598365853500931,-1.3373466889079633,0.3523748313564215,-0.8831819784455509,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
-0.9544482641453896,1.531085030890159,-1.6875962072337034,-0.5115877440330721,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
-0.8410554610519221,0.5333696500908119,1.1464575175190213,1.6778053127755943,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
0.1227833652425531,1.0821131095304528,-0.8524402786833835,-0.3408552579516635,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.653586207004367,1.531085030890159,-1.386392429723752,0.2416438122084412,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1.653586207004367,-0.4331671250585551,-1.0167332482342664,0.0709113261270327,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.5196581760696901,1.5186135886301673,0.0374799730505637,2.5214246557660878,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1.4834970023641654,-0.5578815476584735,1.1053842751313,-0.8329665413627834,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
-0.6142698548649868,1.531085030890159,0.3934480737441428,-0.9233543281117657,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
0.7464437822566254,-0.9133176520682408,0.2428461849891669,-0.5417170062827338,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
0.0660869636958193,-1.4558253903778855,0.9958556287640452,-0.2805967334523402,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
-1.181233870332325,-0.0714952995187918,0.598814285682746,1.4568573896114156,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
-1.181233870332325,1.531085030890159,-0.3869435316225497,-1.0036990274441948,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
-1.4647158780659943,-0.6950674125183837,-0.4964721779898048,-0.1299504222040375,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
-1.0678410672388574,-1.1440393338780896,0.0785532154382839,-0.863095803612445,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
-0.7276626579584544,-0.9507319788482164,-1.1125708138056143,2.069485722021179,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1.596889805457633,-0.5391743842684857,-0.6196919051529666,-0.5417170062827338,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0.0093905621490854,-0.6140030378284367,-0.7702937939079425,0.3722039486236381,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
-1.0111446656921237,-1.119096449358106,2.9126069401910084,0.502764085038832,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
-0.2740914455845837,-1.580539812977804,-0.5649275819693392,0.1713422002925678,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
0.4629617745229562,-0.6701245279984,0.7904894168254422,-1.0338282896938535,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
0.9732293884435608,-1.1565107761380815,0.1880818618055391,-0.0998211599543787,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
-0.9544482641453896,-1.2001608240480528,1.461352375824879,-0.6923633175310364,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.8410554610519221,-0.9507319788482164,-0.1268129965003192,0.7036258333699023,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
0.1227833652425531,-0.4331671250585551,0.0237888922546566,0.8944444942844195,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
-1.0111446656921237,-0.8509604407682816,-1.3453191873360313,1.2760818161134542,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
-1.5214122796127283,-0.3146884235886327,0.1470086194178183,0.8542721446182049,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1.3134077977239638,-0.2585669334186695,1.3655148102535304,-0.4412861321171986,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
-0.2740914455845837,-1.1627464972680774,-0.1541951580921328,-0.9434405029448742,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
1.0866221915370284,-0.6825959702583919,-0.5512365011734321,0.844229057201652,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1.653586207004367,0.1405192189010692,-0.7018383899284081,-1.435551786355994,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
-0.9544482641453896,-1.3311109677779671,-0.5101632587857114,-1.6364135346870643,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.6330509791631578,-0.9943820267581878,-1.495921076091007,2.431036869017108,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.9544482641453896,0.5333696500908119,1.8720847997020853,0.5429364347050466,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.7464437822566254,-1.1440393338780896,-0.8387491978874768,0.2717730744581029,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.179479766789287,1.531085030890159,-0.2774148852552946,-1.4757241360222086,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0
-1.237930271879059,0.4647767176608569,0.6809607704581865,1.406641952528648,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
0.2361761683360208,-0.3832813560185878,-0.9072046018670112,0.4826779102057261,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.4834970023641654,-1.2001608240480528,-0.592309743561153,-1.1844746009421565,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
0.8598365853500931,0.4647767176608569,-0.4964721779898048,-1.7167582340194936,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
0.4629617745229562,1.531085030890159,-0.9756600058465456,-1.4757241360222086,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0
1.4834970023641654,0.8576271488505997,-0.4690900163979912,-1.7870598459353668,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
0.9732293884435608,1.1631774842203997,0.0237888922546566,-0.5216308314496251,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
-0.8977518625986559,-0.826017556248298,-0.783984874703849,-0.752621842030357,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
-0.2173950440378498,1.531085030890159,-1.4000835105196587,-1.3752932618566736,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
0.576354577616424,-0.0714952995187918,-0.1952684004798536,0.0106528016277093,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
0.6330509791631578,-1.2375751508280284,-0.345870289234829,0.723712008203011,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
-0.2173950440378498,-0.0465524149988081,1.269677244682183,-0.5919324433655013,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
0.8031401838033593,0.3338265739309427,0.9958556287640452,0.6333242214540288,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
0.9165329868968268,-0.676360249128396,-0.6607651475406874,-1.656499709520173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.2740914455845837,-0.6950674125183837,-1.1536440561933352,0.1713422002925678,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
-1.0678410672388574,-1.2126322663080449,-0.6333829859488737,-0.2303812963695726,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
0.0660869636958193,-0.3583384714986041,-0.1541951580921328,-1.1643884261090502,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
1.4268006008174314,-0.5079957786185062,0.092244296234191,-0.1600796844536992,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1
1.25671139617723,-0.6576530857384082,1.4202791334371587,0.1110836757932444,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
-0.0473058393976483,1.294127627950314,0.6672696896622804,-0.3308121705351077,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1.653586207004367,-0.2398597700286816,-1.372701348927845,-0.8430096287793392,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0.7464437822566254,-0.969439142238204,0.5440499624991177,-0.9936559400276418,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
-1.0678410672388574,-0.5454101053984817,-0.1131219157044121,-0.7024064049475894,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
-0.8977518625986559,-0.065259578388796,0.6809607704581865,-0.5919324433655013,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
0.2361761683360208,1.531085030890159,-0.5512365011734321,0.2115145499587796,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
1.0299257899902947,1.531085030890159,0.1743907810096325,0.4726348227891732,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
0.6897473807098916,1.063405946140465,-0.5375454203775256,0.1813852877091207,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
-1.7481978857996636,0.2465264781109997,0.9684734671722312,-0.1399935096205933,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
-0.9544482641453896,1.531085030890159,-1.098879733009707,-0.9133112406952124,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
-0.7843590595051882,1.531085030890159,1.5024256182125992,1.5773744386100594,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
-0.6709662564117206,0.1716978245510487,-0.359561370030736,0.824142882368546,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1.3134077977239638,1.531085030890159,0.1059353770300981,-1.1543453386924971,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
0.6330509791631578,-1.2251037085680363,-0.1541951580921328,-1.1744315135256034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.4062653729762224,1.531085030890159,0.0100978114587495,1.2258663790306863,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0
0.5196581760696901,1.531085030890159,1.1053842751313,-1.094086814193177,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0
0.3495689714294885,1.531085030890159,0.2839194273768872,0.2215576373753354,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0
0.5196581760696901,1.531085030890159,0.9821645479681382,2.1498304213536086,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
0.3495689714294885,-0.4331671250585551,-0.8250581170915697,0.5529795221215996,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1.540193403910899,1.063405946140465,-0.4417078548061771,1.185694029364472,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
-0.8977518625986559,1.531085030890159,-0.3321792084389224,0.5328933472884937,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1.3134077977239638,0.9075129178905672,-0.1268129965003192,0.3922901234567439,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
1.1433185930837624,-0.6389459223484204,0.9684734671722312,1.075220067782384,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
1.653586207004367,-0.963203421108208,-1.290554864152404,1.0250046306996163,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.5196581760696901,-1.231339429698033,-0.003593269337157,-0.5517600936992867,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
1.25671139617723,1.531085030890159,0.1333175386219117,-0.2002520341199138,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0.6330509791631578,1.531085030890159,0.9137091439886038,-1.887490720100902,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0
-1.4080194765192606,1.531085030890159,0.1059353770300981,0.2717730744581029,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0
0.9732293884435608,-0.6638888068684041,0.0100978114587495,0.6634534837036876,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
1.0866221915370284,1.531085030890159,-0.3184881276430153,1.8284516240238973,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
-0.5008770517715191,1.531085030890159,1.639336426171668,1.8384947114404504,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
-0.2173950440378498,-1.4059396213379185,-0.3184881276430153,-0.5919324433655013,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
1.653586207004367,1.531085030890159,-1.290554864152404,-0.3006829082854489,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
1.200014994630496,0.0282762385611426,-1.4000835105196587,0.6835396585367963,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
-0.7276626579584544,1.531085030890159,-0.6607651475406874,2.280390557768805,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0.6897473807098916,-0.7200102970383674,0.2565372657850735,1.306211078363113,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
-0.3874842486780513,0.146754940031065,-0.1131219157044121,1.3262972531962216,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
-1.578108681159462,-0.826017556248298,-1.0030421674383594,1.2158232916141307,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.0660869636958193,1.531085030890159,-1.509612156886914,-1.0840437267766212,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
-1.237930271879059,-0.526702942008494,1.269677244682183,0.1211267632098002,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
0.0093905621490854,-0.133852510818751,0.1196264578260047,1.63763296310938,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1.0866221915370284,-0.4456385673185469,-0.003593269337157,-0.8028372791131245,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
0.3495689714294885,1.531085030890159,0.6535786088663733,-0.6321047930317131,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
-0.3307878471313175,1.531085030890159,-0.688147309132501,0.0809544135435856,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
-1.6915014842529297,-1.1876893817880612,-1.4411567529073794,-0.8932250658621067,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.5196581760696901,1.531085030890159,-0.1405040772962258,-0.5919324433655013,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
-1.7481978857996636,-0.5391743842684857,-0.8798224402751976,0.5328933472884937,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.4062653729762224,0.3650051795809222,-0.1405040772962258,0.6534103962871347,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
-0.2740914455845837,0.4273623908808814,-0.2911059660512016,-0.2203382089530197,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0
0.2928725698827547,1.001048734840506,0.2976105081727943,0.1110836757932444,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
-1.7481978857996636,-0.963203421108208,-0.4827810971938978,-0.5818893559489455,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
-0.2740914455845837,-0.5703529899184654,-0.8113670362956632,1.2559956412803457,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.4062653729762224,-1.5867755341077998,-0.4964721779898048,1.306211078363113,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0
-1.5214122796127283,0.0407476808211344,-0.783984874703849,0.3119454241243147,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.576354577616424,1.2567133011703382,1.3107504870699032,2.17995968360327,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
-0.2173950440378498,-0.8821390464182612,-0.7702937939079425,-0.0194764606219494,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
-0.3307878471313175,-0.5641172687884695,-0.3321792084389224,2.210088945852929,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
-0.160698642491116,-1.0380320746681593,-0.8798224402751976,-0.2303812963695726,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
-0.8977518625986559,1.175648926480391,0.4619034777236772,-2.108438643265081,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.7464437822566254,-0.9943820267581878,0.1059353770300981,-1.5259395731049763,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
-1.0678410672388574,-0.4518742884485429,-1.2357905409687762,0.1713422002925678,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.160698642491116,0.5208982078308201,-0.592309743561153,0.0206958890442651,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
0.4629617745229562,1.1008202729204402,0.9684734671722312,2.0493995471880733,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0
0.8031401838033593,-0.963203421108208,-0.0309754309289706,-0.7124494923641423,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
-0.2740914455845837,-0.5079957786185062,-0.3869435316225497,-0.6220617056151602,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
-1.634805082706196,-0.1463239530787429,0.1880818618055391,1.1254355048651514,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0
1.540193403910899,-0.7823675083383265,-0.1541951580921328,-1.5962411850208524,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1
0.6897473807098916,-1.3373466889079633,2.0363777692529683,-0.6019755307820542,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1.4268006008174314,1.531085030890159,0.2017729426014461,-0.5115877440330721,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
-1.6915014842529297,-0.8447247196382858,-0.7976759554997561,-0.2504674712026813,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
-0.1040022409443822,-0.2648026545486653,-0.7976759554997561,-1.194517688358712,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
-1.578108681159462,-0.9881463056281918,-1.139952975397428,1.29616799094656,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
-0.5008770517715191,-0.8010746717283143,2.0089956076611544,-0.3107259957020019,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.1227833652425531,-1.0505035169281511,-0.2500327236634809,0.2818161618746559,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0
0.4062653729762224,1.4874349829801872,-0.099430834908505,0.3420746863739763,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0
-0.160698642491116,0.7952699375506405,0.4071391545400489,-0.9233543281117657,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0.9165329868968268,1.531085030890159,-0.6333829859488737,-0.059648810288164,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
-0.5008770517715191,-1.561832649587816,0.9000180631926967,-1.0438713771104091,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
-0.5008770517715191,-1.1565107761380815,2.5155655971097093,-0.3308121705351077,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
-1.5214122796127283,-0.0714952995187918,-0.8798224402751976,0.4324624731229585,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
0.8031401838033593,-0.1276167896887552,0.7083429320500007,0.8844014068678666,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
-1.6915014842529297,-0.894610488678253,0.420830235335956,0.1512560254594591,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
1.653586207004367,0.9573986869305344,-0.920895682662918,-0.9233543281117657,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0.2928725698827547,-0.1463239530787429,-1.4822299952951,-0.6120186181986073,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
-1.4080194765192606,-0.6015315955684448,-0.7566027131120354,0.5931518717878141,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
-0.5008770517715191,1.3003633490803097,-0.4690900163979912,-1.3953794366897825,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
-1.237930271879059,-0.7324817392983591,1.6667185877634825,-2.028093943932652,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1.3701041992706977,0.3338265739309427,0.0374799730505637,-0.8932250658621067,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
0.6330509791631578,1.531085030890159,-0.099430834908505,-0.2203382089530197,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
0.0660869636958193,-1.443353948117894,0.6261964472745591,1.3463834280293276,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
-0.8977518625986559,0.8576271488505997,0.8315626592131624,0.502764085038832,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
1.540193403910899,-0.0340809727388163,-0.3732524508266426,-0.8329665413627834,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
1.596889805457633,0.0282762385611426,0.5440499624991177,0.2617299870415471,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
0.1227833652425531,1.531085030890159,3.0905909905377977,-1.0338282896938535,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
0.5196581760696901,1.531085030890159,-0.1405040772962258,-0.9233543281117657,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0
1.25671139617723,-0.4331671250585551,0.2291551041932598,-0.7325356671972482,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
1.25671139617723,0.8763343122405876,-0.7292205515202217,-0.0194764606219494,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
-1.2946266734257927,-0.8447247196382858,-0.9893510866424522,-1.194517688358712,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
-1.237930271879059,0.0282762385611426,0.1880818618055391,0.2416438122084412,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
-0.9544482641453896,-0.0964381840387755,-1.2768637833564969,-0.6321047930317131,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
-0.160698642491116,-1.2562823142180162,0.9274002247845108,-0.6823202301144806,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
-1.351323074972527,0.2777050837609796,1.5024256182125992,-1.0137421148607475,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
-1.351323074972527,-1.2251037085680363,-1.3453191873360313,-0.5015446566165191,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
-0.2740914455845837,-0.526702942008494,-0.2089594812757602,-0.8028372791131245,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
-1.4647158780659943,-0.2149168855086979,3.1042820713337047,0.5529795221215996,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
1.3134077977239638,-1.044267795798155,0.1743907810096325,1.2660387286968984,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
-0.9544482641453896,-0.9257890943282324,1.5161166990085064,0.8743583194513137,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.5196581760696901,-0.295981260198645,1.6667185877634825,-0.2404243837861284,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
-0.6709662564117206,1.531085030890159,-0.8524402786833835,-0.2002520341199138,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0.576354577616424,-0.8509604407682816,0.2839194273768872,-0.1902089467033608,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
-0.1040022409443822,-0.4456385673185469,-0.3869435316225497,0.4324624731229585,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0
0.4629617745229562,-1.3311109677779671,-0.4417078548061771,0.8643152320347579,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0
0.5196581760696901,-0.6264744800884285,-0.7702937939079425,0.3922901234567439,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.653586207004367,0.8950414756305752,-0.7566027131120354,-0.5517600936992867,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
